loadstep,alpha,gamma,blend,u_rmse,F_rmse,J_rmse,I1_rmse,I2_rmse,I3_rmse,mean_F_rmse
10,0.01,30.0,0.25,0.0007582145484035766,0.053778978600341205,0.08227580932169241,0.16506970422226527,0.3546672588536407,0.1902391532767812,0.053847142336455184
20,0.01,30.0,0.25,0.0007570691693932417,0.05382661931816027,0.08702549514672203,0.17380584438437252,0.39679985958160097,0.2256282083663784,0.053847142336455184
30,0.01,30.0,0.25,0.0007623505054584163,0.053388023194869794,0.09555834170413935,0.18600970119905463,0.44875549374281704,0.28066374576926,0.053847142336455184
40,0.01,30.0,0.25,0.0007970722791983436,0.05439494823244948,0.11196899870307435,0.21901133808829776,0.5366098521004343,0.39737011556674356,0.053847142336455184
10,0.01,30.0,0.5,0.000542385363206202,0.036139325471307916,0.0552587425075909,0.11056089166044877,0.23761735493413735,0.1273907403881376,0.03753619872164544
20,0.01,30.0,0.5,0.0005593308135954484,0.03643184547469086,0.05961990053916739,0.11764614387750845,0.2692765402543179,0.15506809340442798,0.03753619872164544
30,0.01,30.0,0.5,0.0006060529743727863,0.037028411234616934,0.07622314261012253,0.13083789127532736,0.3450843369801126,0.25199738080118955,0.03753619872164544
40,0.01,30.0,0.5,0.0007367241159529787,0.040545212705966054,0.10862881505819015,0.22461094034913626,0.5468206345032016,0.5042058636154345,0.03753619872164544
10,0.01,30.0,0.75,0.0003750384548813246,0.019124050815404366,0.0294053439950406,0.05835467598408672,0.1257318895069203,0.06770047622487135,0.024224775924690703
20,0.01,30.0,0.75,0.00044014629816190335,0.020411213735172934,0.03660079137633868,0.06656424228926541,0.15671616569298497,0.098900976758234,0.024224775924690703
30,0.01,30.0,0.75,0.0005603220506369584,0.023638595417473977,0.07168238775811941,0.09065489714776122,0.31788126363339014,0.2869337480704339,0.024224775924690703
40,0.01,30.0,0.75,0.000834804795193946,0.03372524373071154,0.12840846510175485,0.278073644267606,0.7305613650676716,0.7251156005778755,0.024224775924690703
10,0.01,30.0,1.0,0.0003380904947927147,0.008438836501739329,0.014029292543097475,0.02656309120614953,0.058218068434822905,0.032461984160942495,0.019891043013326802
20,0.01,30.0,1.0,0.0004645289458049045,0.012857674423301458,0.030311655774529413,0.04393565439488469,0.11695245469825957,0.09028637648805693,0.019891043013326802
30,0.01,30.0,1.0,0.0006489684670493766,0.02033029475706896,0.08424906839826996,0.08846689381472334,0.3932689244943026,0.3755976013174819,0.019891043013326802
40,0.01,30.0,1.0,0.0010477280598622755,0.03793736637119747,0.1633459000801235,0.3576051412127126,1.0449236523577188,1.0236056220578518,0.019891043013326802
10,0.01,100.0,0.25,0.0007767021048557933,0.05416259349024432,0.08286637355312215,0.1662282853799087,0.3570930960669291,0.19151513283671137,0.05414735066353696
20,0.01,100.0,0.25,0.0007721476514323386,0.0541817508011451,0.08755982793796821,0.17491757427890095,0.3991663022638143,0.22675836245435402,0.05414735066353696
30,0.01,100.0,0.25,0.000769631803068374,0.05366255466901843,0.09397689904743857,0.1883871906733916,0.44494663537564577,0.26902884684816714,0.05414735066353696
40,0.01,100.0,0.25,0.0007863661502631349,0.05458250369373997,0.10503545806506812,0.22032772651843327,0.5051721510720972,0.33134097822855224,0.05414735066353696
10,0.01,100.0,0.5,0.0005769125901328091,0.037008029956401116,0.0566026150915413,0.11323233904693213,0.24328165897919288,0.1303582193721245,0.03794250786821266
20,0.01,100.0,0.5,0.0005728750120174835,0.03710343208306409,0.059972721066926006,0.11980245034159173,0.2730884896031027,0.15498603546377437,0.03794250786821266
30,0.01,100.0,0.5,0.0005869277934995656,0.0374026124129414,0.06700861580909122,0.13644246472399893,0.3155662781079614,0.19532208495593117,0.03794250786821266
40,0.01,100.0,0.5,0.0006403714302812765,0.040255957020444044,0.07616956912759303,0.2276340558392475,0.3959365742314875,0.25085025080321555,0.03794250786821266
10,0.01,100.0,0.75,0.00041407974003843616,0.020787872520004195,0.03196609111169586,0.0635686357202621,0.13687063581461206,0.07345415601106323,0.02431294367663895
20,0.01,100.0,0.75,0.0004129871907887389,0.021206179550535907,0.03449965111232198,0.06925475793775304,0.1571084380455789,0.0890769654108535,0.02431294367663895
30,0.01,100.0,0.75,0.0004604871596187978,0.02354088920837831,0.04574516862803301,0.10046059069664207,0.2156260535922298,0.14277144055458615,0.02431294367663895
40,0.01,100.0,0.75,0.0005913509711842146,0.03171683342763738,0.054448983538945575,0.28484903901233294,0.36842219143430716,0.20017107522219232,0.02431294367663895
10,0.01,100.0,1.0,0.0003452069568491879,0.011009569544339463,0.01769949261473745,0.03453768146169161,0.07503923751376995,0.040639915294770484,0.018932603824714636
20,0.01,100.0,1.0,0.0003511835940033406,0.012440830206961337,0.020989106525752206,0.04316256060568645,0.09610732791888228,0.05419951811365929,0.018932603824714636
30,0.01,100.0,1.0,0.0004416171197642081,0.018582893257796794,0.04040752079268443,0.09935068294462435,0.19663232936162583,0.1380129696066533,0.018932603824714636
40,0.01,100.0,1.0,0.0006612359106096259,0.033697122289760954,0.05022373526879702,0.37026094072065907,0.4414370541002263,0.20302988610682968,0.018932603824714636
10,1.0,0.1,0.25,0.0009394375937506331,0.053960496165594354,0.08262176999125752,0.1662326624414067,0.35692467270382794,0.1914004815517414,0.06787347881629721
20,1.0,0.1,0.25,0.0020625876330656176,0.05731604940131842,0.09389269641825822,0.2097473766792023,0.4515660134102098,0.25025314233246065,0.06787347881629721
30,1.0,0.1,0.25,0.004344257217580628,0.06925544406009919,0.12536102707798286,0.44652875298480055,0.8094859481580057,0.42275923433814117,0.06787347881629721
40,1.0,0.1,0.25,0.0071155233806019895,0.09096192563817693,0.18100031106142137,0.979339163948336,1.6353131545815085,0.825390260629519,0.06787347881629721
10,1.0,0.1,0.5,0.0012714781685755681,0.03774400294142039,0.05842856201372655,0.11987661645496567,0.25572321716329705,0.13658741815244763,0.08495090353763862
20,1.0,0.1,0.5,0.003882569054225265,0.053981207215213066,0.09539264011006113,0.27349269790337255,0.5540214852983629,0.29665846236270893,0.08495090353763862
30,1.0,0.1,0.5,0.008574939434477923,0.09627822153176735,0.1914603400331826,0.8816059722128244,1.6943604373899213,0.89187027218104,0.08495090353763862
40,1.0,0.1,0.5,0.01415322573553346,0.15180018246215368,0.330225644693311,2.0921925335935425,4.0834575389624375,2.216059531689935,0.08495090353763862
10,1.0,0.1,0.75,0.001784689699092877,0.025743663991925347,0.042513083915515074,0.09424162826475888,0.19956699775726378,0.10649110804224884,0.11175917681535222
20,1.0,0.1,0.75,0.005782288579677449,0.06334996475173668,0.12278050516259267,0.39316298632395863,0.83819244856728,0.4639156133295836,0.11175917681535222
30,1.0,0.1,0.75,0.01284237679147047,0.1357050285275929,0.2927421798544794,1.403917168683174,3.08274716452045,1.764782642984042,0.11175917681535222
40,1.0,0.1,0.75,0.021213768209703276,0.22223804999015392,0.5277213671331742,3.405693664451131,7.986751656459953,4.827826310859186,0.11175917681535222
10,1.0,0.1,1.0,0.002363879176100972,0.025022281660526672,0.04514707933538187,0.10634881618414699,0.22989063699656126,0.12492170614851306,0.14529695708641716
20,1.0,0.1,1.0,0.007702975010838147,0.08113489646186713,0.1666008626989931,0.542528721632945,1.2540650639432291,0.730925921856693,0.14529695708641716
30,1.0,0.1,1.0,0.017119104439774463,0.1795421761342602,0.41580260988785833,2.0031581146184543,5.047185309664132,3.1320196552697777,0.14529695708641716
40,1.0,0.1,1.0,0.02828004882920193,0.29548847408901463,0.7634504593111896,4.931237951765555,13.870318605431706,9.193785045326626,0.14529695708641716
10,1.0,1.0,0.25,0.0009470991209007635,0.05387984102989253,0.08235494279440513,0.16549735909517535,0.35549576274794825,0.19066589566786454,0.061070040861222294
20,1.0,1.0,0.25,0.0020095749222205617,0.05573762393613722,0.08968546957197572,0.18616670522540701,0.41609377812221754,0.2353206501357823,0.061070040861222294
30,1.0,1.0,0.25,0.004133873238571275,0.06168093745901374,0.10778951478484913,0.281618770205325,0.5806632218770167,0.34462119269976577,0.061070040861222294
40,1.0,1.0,0.25,0.006548441196721716,0.0729817610198457,0.14485901931635808,0.503181788874326,0.9761711019803384,0.6271787891188845,0.061070040861222294
10,1.0,1.0,0.5,0.0012818892600018185,0.037105169521489956,0.056381436615373266,0.1138553283454785,0.2439890579460604,0.13069959597842057,0.06559092154854232
20,1.0,1.0,0.5,0.003792086828378402,0.04702001498758118,0.07511734588077787,0.18025679651368723,0.38113233392673074,0.21433728771053354,0.06559092154854232
30,1.0,1.0,0.5,0.008143802408361102,0.07256123701631605,0.13047216211599508,0.45002860803353023,0.9341046393563446,0.5673972188033387,0.06559092154854232
40,1.0,1.0,0.5,0.013021640674898869,0.1056772646687821,0.22287667795314958,0.9504117271843527,2.1589234897836103,1.461083677414168,0.06559092154854232
10,1.0,1.0,0.75,0.001794855451144284,0.0233534025005077,0.03482334926761755,0.07248757104957208,0.15495775997175976,0.08348757098801034,0.07998412701600438
20,1.0,1.0,0.75,0.005656786234801567,0.04938918561681688,0.0800809069381712,0.2188483685920835,0.4736417119622211,0.2753756823503361,0.07998412701600438
30,1.0,1.0,0.75,0.012192351052945728,0.09684059972008051,0.18167910976155738,0.6624922059314419,1.5753713792811461,1.0191833156158483,0.07998412701600438
40,1.0,1.0,0.75,0.019519675092315798,0.1503533202266124,0.33393154538101805,1.4355864275679704,4.081661189976378,2.9719859810781575,0.07998412701600438
10,1.0,1.0,1.0,0.0023731402806395625,0.02021881991618513,0.02985406253741637,0.06517938333255517,0.1426472984471498,0.07905759724725892,0.10198907021136056
20,1.0,1.0,1.0,0.0075429646257195405,0.061578504865142276,0.10312061328142502,0.2867034151287792,0.6745615607982268,0.4120269644656142,0.10198907021136056
30,1.0,1.0,1.0,0.01625068083337101,0.12705685324390556,0.24877710246137438,0.8962132981263948,2.4768205289187835,1.7035955584424696,0.10198907021136056
40,1.0,1.0,1.0,0.026023947656670026,0.19910210282020924,0.4647763250800372,1.9495236595226832,6.9061571376570585,5.343035841693602,0.10198907021136056
10,1.0,10.0,0.25,0.0007671539954959252,0.05375222578864198,0.0822026013894489,0.16494847454060593,0.35443656051690225,0.19012284411216734,0.055318635925160946
20,1.0,10.0,0.25,0.0009310296446084132,0.05424271657335623,0.08766017663169191,0.1747763180198096,0.39906352757822994,0.227827988602127,0.055318635925160946
30,1.0,10.0,0.25,0.0012718034928938771,0.05517123743355303,0.10073015910939226,0.19433957122200518,0.46464728751332207,0.3044901363760316,0.055318635925160946
40,1.0,10.0,0.25,0.0016938859934155245,0.058108363905092546,0.13056913239450355,0.2439100704590832,0.5985404097717879,0.506541145257547,0.055318635925160946
10,1.0,10.0,0.5,0.0006373922069245799,0.03629072007635645,0.05523132201652261,0.11039190354696013,0.23738736381260844,0.1273942360072825,0.045037476989241064
20,1.0,10.0,0.5,0.0012413951765173493,0.03936267613392683,0.06381540862981028,0.12394709769952637,0.28317265868876995,0.16820996451040485,0.045037476989241064
30,1.0,10.0,0.5,0.002141690142127651,0.04672065008724815,0.09775947786985097,0.1694997808731556,0.422274861766024,0.34502934601435453,0.045037476989241064
40,1.0,10.0,0.5,0.003078845640366628,0.05777586165943283,0.17045415991619306,0.30266202600478415,0.8160837896500445,0.852109369372238,0.045037476989241064
10,1.0,10.0,0.75,0.0006603081236360736,0.020180588697969248,0.029842170721665593,0.05847279644747788,0.12674870774364025,0.06892474122873403,0.042642460397639956
20,1.0,10.0,0.75,0.0017312927031075723,0.03079185455985005,0.05026833656195034,0.08941661685376735,0.20936528804314575,0.1419376360386548,0.042642460397639956
30,1.0,10.0,0.75,0.003140645264552953,0.049124104607371356,0.1141968635721292,0.18214469160839192,0.5031560241126506,0.46600152583331994,0.042642460397639956
40,1.0,10.0,0.75,0.004561217664982006,0.07047329372536919,0.2310558538649371,0.39966921063166244,1.288580442449452,1.362572869169812,0.042642460397639956
10,1.0,10.0,1.0,0.0008232491912417402,0.012649947305881485,0.01645315929597094,0.02880573061530453,0.0665221186161543,0.03927611557245618,0.049599901835695556
20,1.0,10.0,1.0,0.00228817689827483,0.0337405750645879,0.05487238997305651,0.09216876407806707,0.22860798207116637,0.1680598053750405,0.049599901835695556
30,1.0,10.0,1.0,0.0041770721998971305,0.06111416338830247,0.14257801492101288,0.2263201997607752,0.684353824031397,0.6349941209865455,0.049599901835695556
40,1.0,10.0,1.0,0.006070049265789139,0.09089492158401036,0.2982295414726936,0.5091165809141329,1.9320892568930461,1.9923675577970765,0.049599901835695556
10,1.0,30.0,0.25,0.0007612156713479464,0.05375550676879567,0.08231495749945902,0.1652233045676309,0.3549798662279178,0.19038944004148908,0.054446937916214674
20,1.0,30.0,0.25,0.0007996009402331093,0.05402602435028667,0.08768342266450989,0.17465326498682662,0.3993459942213134,0.22758665001126352,0.054446937916214674
30,1.0,30.0,0.25,0.0008834348532068097,0.0540998697363693,0.10013711546277942,0.18910414353576782,0.4654733169289733,0.302431710080576,0.054446937916214674
40,1.0,30.0,0.25,0.0010331725512362066,0.05590635080940706,0.12641409004504392,0.23211342176611677,0.6085242115639342,0.49474589362970234,0.054446937916214674
10,1.0,30.0,0.5,0.0005829934330320559,0.036282083602386744,0.0557825501946131,0.11158271526870335,0.23991304425030074,0.12867218933875277,0.040853724952240295
20,1.0,30.0,0.5,0.0007744797593354396,0.037843891715222254,0.06383663370362627,0.12201885512210527,0.28394975191190874,0.16736539580617057,0.040853724952240295
30,1.0,30.0,0.5,0.0010865271155379521,0.04114236973893601,0.09529134219025308,0.1451437638355143,0.4226832487348237,0.3376841673154533,0.040853724952240295
40,1.0,30.0,0.5,0.0015047761899810957,0.04814655475241616,0.1586509396213667,0.2659738507296905,0.8344828476918249,0.8201693660183683,0.040853724952240295
10,1.0,30.0,0.75,0.0005138795911200515,0.020107651493804564,0.03191586898838404,0.06275515975779654,0.135885903829001,0.07352485846493295,0.0333686349731656
20,1.0,30.0,0.75,0.0009252074202073453,0.02582132631955954,0.05039956675023396,0.08169566489214214,0.20811379202321412,0.13903430168954392,0.0333686349731656
30,1.0,30.0,0.75,0.0014682803395557216,0.03597238644194646,0.11034948518644405,0.12817023056930288,0.4963561380566512,0.45399961305319214,0.0333686349731656
40,1.0,30.0,0.75,0.0021366567379240654,0.05157317563735182,0.21437571723144414,0.3439157787663268,1.2945596024289434,1.3037337487702225,0.0333686349731656
10,1.0,30.0,1.0,0.0005933143955268001,0.01238703685984646,0.0221265482719344,0.04100445043894256,0.09128977441051835,0.05105456562516004,0.035841422122056765
20,1.0,30.0,1.0,0.0011865628015326555,0.02495102333253889,0.05530194570857764,0.0762713403085718,0.21945535520743706,0.16157615933034242,0.035841422122056765
30,1.0,30.0,1.0,0.0019251948182042427,0.04160228240460348,0.13863367166520751,0.14738360210668305,0.6641451573967557,0.6199941605101603,0.035841422122056765
40,1.0,30.0,1.0,0.0028231715183415253,0.06442534589123822,0.2795938432271207,0.44063758693135413,1.914412313385967,1.902626783668158,0.035841422122056765
10,1.0,100.0,0.25,0.0007807949036626543,0.05396983212960126,0.08272981931970662,0.16614301435206466,0.35682507896044113,0.19131628514522975,0.0557242132773593
20,1.0,100.0,0.25,0.0008390622837589551,0.05469633314483714,0.08851998659756587,0.17793010015636596,0.4049137692747158,0.22949065569994045,0.0557242132773593
30,1.0,100.0,0.25,0.0009654503483144464,0.05560313021440144,0.09889444101686745,0.20214706517949424,0.4733681874752156,0.2908774083242745,0.0557242132773593
40,1.0,100.0,0.25,0.001159658025338682,0.05862755762059734,0.11567608149427455,0.2699867317475598,0.5878292989263246,0.4045389574442235,0.0557242132773593
10,1.0,100.0,0.5,0.0006445915268600525,0.03722325962547436,0.057519042754087396,0.1155268734296558,0.24781398719575926,0.1325788655124714,0.046540394951485
20,1.0,100.0,0.5,0.0009021177365181181,0.04100949952598081,0.06745710559914322,0.13747845965684063,0.3097877682591197,0.17473242093980443,0.046540394951485
30,1.0,100.0,0.5,0.00131836167008418,0.04808565044802826,0.09099690185859402,0.1981151581709932,0.45101753783964216,0.2929910011165898,0.046540394951485
40,1.0,100.0,0.5,0.001842171477525895,0.059843170206456575,0.12409315773944775,0.3800263915114739,0.7308371324247571,0.5372469357810572,0.046540394951485
10,1.0,100.0,0.75,0.0006327311948639162,0.02329371657892002,0.037478352651734465,0.07552445914232735,0.1612713114398752,0.08588270030163628,0.04592567309099052
20,1.0,100.0,0.75,0.0011419324638314845,0.03459718152357663,0.05952731026664507,0.12332709205602599,0.2740704129698963,0.15436702286677892,0.04592567309099052
30,1.0,100.0,0.75,0.0018367211032080503,0.05155464681005974,0.10322070534127038,0.2350757939337926,0.5382629478134072,0.36587547793735176,0.04592567309099052
40,1.0,100.0,0.75,0.0026685110984274777,0.07425714745140569,0.15743103245055623,0.5293144458027907,1.0430024112366836,0.7843560976194711,0.04592567309099052
10,1.0,100.0,1.0,0.0007511273307156451,0.01959135791205124,0.03357642951068906,0.0677739042074153,0.14381251816652255,0.07615271188196827,0.05478940200746795
20,1.0,100.0,1.0,0.0014746543799351122,0.03920773665365913,0.06935860995927341,0.1433123066008706,0.31852694460052455,0.18056337536815603,0.05478940200746795
30,1.0,100.0,1.0,0.0024162978145353758,0.06425467746195451,0.13017560472763434,0.29750649225830705,0.7050757876815337,0.48835583007118266,0.05478940200746795
40,1.0,100.0,1.0,0.0035393324123617533,0.09610383600220693,0.20423827442256423,0.6904381819103316,1.4664637575913506,1.110375733755494,0.05478940200746795
